TotalDisplacement 4357894
MaxDisplacement 478
NumCells 210904
c125576 2848 6435
c58407 4839 6771
c126953 7026 7263
c15989 2290 5271
c15127 2202 5523
c101092 4441 4059
c22335 7493 5835
c37523 6207 5079
c17302 2190 5535
c17312 2289 5631
c206943 6454 3891
c17133 1372 5007
c21893 7809 5715
c17182 2154 5235
c112120 3108 6387
c10950 6415 5679
c5352 3247 4155
c17137 1611 5451
c46600 5774 4239
c108322 6390 3795
c13604 1660 5331
c27319 4084 2715
c32706 3234 5499
c115637 4551 3399
c17138 1423 5187
c2395 3368 5343
c23113 7738 2943
c17140 1612 5355
c103725 6279 4287
c53740 4901 3495
c142703 10209 3075
c17143 1346 5151
c10883 5509 5727
c201480 5059 3195
c71305 5191 2847
c49782 5563 4887
c9455 6257 5487
c183819 7149 2247
c17148 1415 5151
c192506 4679 7911
c102829 5761 7395
c34219 8120 6027
c48191 4893 6423
c51236 5139 7371
c78642 5510 3855
c61375 5215 4539
c67942 4245 5319
c17157 1475 5247
c48509 4976 5955
c50077 5268 5043
c17164 1483 5235
c110889 6374 3411
c17169 1566 5247
c154047 2042 4947
c67007 6940 4083
c13425 7078 4407
c15296 2235 5271
c17171 1647 5259
c93131 7728 5247
c17873 2198 5535
c169370 4357 8931
c56642 6051 7131
c34241 8156 5667
c13072 3909 2787
c4923 2871 5055
c71766 3576 4983
c17172 1584 5367
c46247 4805 5607
c189982 6432 8163
c17174 1459 5283
c88752 4167 4983
c188080 2856 7323
c19268 7757 4239
c24068 7544 2871
c18671 4752 2571
c94386 4672 5715
c50678 5308 4767
c1340 7943 4815
c110469 6240 2283
c126851 6790 7167
c16484 1624 5103
c17178 1603 5223
c12630 4147 2991
c17179 2227 5055
c91534 8569 5283
c28872 2422 5643
c17433 2112 5211
c17181 2103 5091
c19058 7334 4971
c165220 3492 3171
c4511 3406 5127
c41892 6038 7683
c44069 5971 5151
c23048 7561 3015
c66837 7107 4995
c17183 2082 5379
c183050 7188 8103
c171924 5217 9051
c157211 2258 7251
c59849 6305 6435
c207427 5695 1707
c137820 9412 4167
c17191 2377 5583
c27906 3056 5583
c135850 9048 3939
c117052 7625 6615
c153896 690 7839
c117945 7346 6531
c158039 2650 9279
c17192 2378 5619
c131062 7397 7371
c100014 4348 6663
c20054 7673 4419
c49049 5354 6339
c76987 7172 5487
c82442 5733 2823
c189910 6323 8991
c27434 4136 2427
c26301 3144 6051
c1866 3079 5019
c157804 2790 9207
c27675 3437 5703
c186724 3031 7455
c10270 6231 5643
c17194 2389 5523
c6790 5479 2523
c26460 2459 5763
c34129 8720 5247
c86722 3909 4755
c88324 4508 4839
c17195 2345 5523
c4079 3431 4683
c79023 6864 4131
c197755 6618 4743
c103048 6248 4503
c23047 7376 2811
c118507 7814 6939
c17196 2392 5403
c194778 3680 7203
c14981 3520 1839
c59648 5360 7371
c7966 6214 5763
c16963 2102 5655
c24446 8744 2871
c132131 7897 7755
c61716 4533 4179
c113264 5135 5607
c56534 5805 6891
c34671 8272 6183
c59839 6236 6435
c46108 5990 5403
c80722 6405 3099
c62852 4245 4251
c25331 7614 5007
c148824 8041 4071
c58588 4922 6747
c38828 6695 4971
c93962 5392 6495
c150755 1666 5895
c118394 7764 6399
c146724 7819 3063
c52771 4441 3735
c50189 5636 5079
c42587 5635 4347
c33016 8208 5535
c166116 3732 8139
c3782 4062 2451
c22616 7823 5331
c157315 2400 7167
c139164 7421 3891
c50067 5359 5055
c20614 4194 3987
c167136 3697 8115
c61980 4889 4491
c205133 4112 3927
c75164 4093 2655
c122360 7238 6963
c31795 7044 4155
c113752 8826 3567
c17223 2074 5079
c64918 7919 4707
c3998 4132 1743
c47816 4644 6471
c137990 9228 3927
c17224 2160 4923
c17225 2110 5007
c147041 8781 4671
c31844 7916 4947
c56711 4796 7071
c199324 5893 6675
c87361 4507 4239
c26108 3020 5907
c73067 3700 4815
c204290 4700 3675
c49754 6327 7695
c37598 6424 5115
c192291 5251 7863
c85879 7043 3891
c93383 8503 5403
c131066 7795 7911
c57368 6108 7035
c114978 5387 3291
c2703 2286 4743
c13286 3423 5955
c42392 5293 6927
c117801 6624 6579
c17231 2093 5259
c126870 3912 6423
c50061 5784 4935
c187062 3051 7935
c90932 8792 5199
c17235 2065 5487
c73817 3620 5379
c97010 3988 6243
c17237 2063 5127
c43684 5619 7563
c13994 1355 5259
c136426 7887 3939
c21292 9022 4995
c11148 6284 5859
c23667 7788 5727
c134143 7836 3939
c8935 3393 3939
c165333 3576 3651
c17251 2208 4947
c178997 7960 7671
c49806 5259 4707
c25071 7703 5127
c17252 2118 5007
c1162 4753 4443
c70551 4778 2895
c116715 7261 6999
c135725 8640 4107
c17253 2084 4971
c184686 7074 2559
c14404 1367 4599
c23951 7579 5403
c169671 4378 9279
c118593 6850 6327
c1264 5088 4935
c154990 733 8271
c57515 4277 6579
c53925 4345 3591
c14310 1270 5139
c21928 7582 5931
c17254 2149 5055
c37630 6275 5211
c111476 5645 6015
c85332 6978 3351
c194821 3909 7371
c143310 7491 3411
c45216 3996 5463
c169712 4382 8715
c56877 5328 7023
c65014 8477 4707
c19015 4041 5439
c147476 7828 3039
c31204 7011 4251
c18604 4875 2475
c29684 2970 5403
c172662 5789 9255
c36674 3984 5475
c49336 6467 7839
c52451 4619 3483
c183481 6977 7863
c149635 3560 8367
c11267 6424 5955
c38368 6123 4971
c143365 7297 3879
c49024 5609 6495
c81277 6296 2823
c184381 7078 1959
c140359 9666 3063
c14550 2117 5415
c17268 2415 5319
c98274 4392 6483
c11689 5739 5607
c56807 5812 6219
c27685 3080 5439
c184907 7126 3171
c63795 4534 5211
c8297 6290 5487
c111401 3390 6567
c17270 2329 5271
c106111 6091 3411
c135405 7994 3639
c17724 2166 5991
c167339 3602 8283
c17273 2349 5163
c4870 3138 5031
c40623 4084 7227
c89957 4747 4887
c63874 7199 4803
c14241 1400 5079
c34364 8050 5991
c204813 5810 6867
c181608 7498 8187
c17274 2454 5247
c89751 4927 4863
c45772 9194 4395
c69840 5618 5091
c195873 3353 7383
c46599 5771 4143
c77872 7027 5811
c24331 7202 5523
c129859 7206 6999
c41559 5697 7719
c96191 4368 6255
c46491 5459 5211
c25367 3439 5619
c44180 6621 5583
c17279 2366 5079
c144699 7406 3315
c17280 2242 5235
c170352 4504 8703
c50060 5344 5079
c16114 7554 5043
c17281 2295 5103
c43945 5410 7623
c17282 1707 5163
c45257 4890 5403
c10212 3670 5847
c172 5340 5031
c22997 7442 2715
c26488 3367 5427
c99618 4167 6255
c17285 1655 5091
c93753 5106 5799
c204054 2756 8595
c32390 8105 6435
c89468 4016 4659
c14661 1442 4443
c133863 7946 4155
c28218 3388 6075
c72303 4675 3651
c8469 4059 5703
c141314 10292 3303
c14148 2574 5295
c161384 1342 10971
c51325 5088 7203
c71443 5023 3015
c2741 3096 4839
c59441 6051 6579
c126061 3023 6579
c17288 1638 5187
c203759 4133 4035
c142285 8809 2799
c51727 4557 3663
c175446 4127 7863
c17289 1717 5139
c30596 4909 3267
c102653 5786 7191
c163441 3748 3339
c124539 3015 6279
c17290 1624 5235
c200649 7807 6447
c69197 5167 2775
c59031 5082 7059
c17293 1650 5223
c177638 8428 3135
c147415 7926 3159
c28133 2830 5331
c17296 1717 5295
c39573 5102 7659
c105176 6347 7131
c23633 7816 2571
c45271 4745 5307
c17303 2068 5571
c21145 7307 5547
c14982 3777 2835
c42195 5778 2163
c12414 5189 5379
c17973 2142 5403
c17315 2167 5703
c85553 6826 3711
c90483 7797 6051
c136523 8776 4251
c46876 5673 5703
c34368 8202 6063
c103854 6392 4635
c104759 6333 6867
c171383 5837 8583
c2 5845 7143
c8217 6155 5799
c28642 2957 5655
c19490 7432 4371
c132788 7835 6123
c20734 4921 2283
c27876 3468 6243
c17320 2210 5547
c17321 2270 5439
c65205 7881 4467
c79861 6589 2619
c192065 5134 8007
c105674 6372 3675
c22998 7367 2607
c109469 4390 2931
c17324 2267 5475
c81246 6385 2415
c93432 8434 5115
c73814 4139 5475
c17500 2254 4971
c174663 4325 7839
c20824 4740 2367
c17329 2365 5595
c17331 2507 5595
c179080 8346 6975
c132603 8050 8043
c20497 1386 4131
c133573 8509 3735
c17335 2413 5439
c28946 3060 5883
c65600 7211 4863
c84755 6834 3639
c160472 3065 10815
c86539 3889 5115
c37634 6410 5151
c10948 6311 6015
c69349 5013 2691
c17339 2218 5439
c180286 10047 4359
c156394 2493 7083
c39311 5092 7575
c193517 5175 8055
c151634 1501 5691
c8202 6362 5595
c17341 2288 5499
c80125 6078 2835
c178138 8742 3207
c85453 7158 6039
c130161 8046 7755
c53173 3616 4179
c56879 5313 7083
c30446 4570 2931
c187500 2778 7347
c127486 2942 6399
c18082 1603 5547
c99190 3944 6507
c59060 5147 6987
c105923 6542 3795
c17343 2274 5211
c113388 4567 3339
c17344 2299 5223
c140070 9767 2475
c63423 7291 4383
c83130 6194 2739
c42096 5442 6699
c29468 2959 5427
c95820 7195 5835
c183430 7494 8115
c17346 2040 5295
c194736 3671 7035
c54113 4717 3951
c50307 5448 4815
c90120 3996 4983
c144193 7376 3399
c47704 4866 6219
c27551 4565 3003
c25354 2893 5571
c31757 3477 6015
c17350 2090 5439
c36164 5955 4887
c145163 3986 4347
c76320 7021 5583
c27383 4001 3219
c178899 9525 4887
c81132 6543 2487
c201751 4311 3099
c179759 8979 5103
c56960 6240 7263
c6336 3513 4971
c175593 3783 7491
c123765 4454 3783
c166661 3770 9159
c161918 1643 10923
c134348 8676 4215
c17358 2221 4947
c98405 4016 6267
c17360 2104 5391
c148675 7763 3147
c48030 5041 6267
c10342 6044 5547
c1326 7798 4899
c93411 8189 5235
c194071 3318 7167
c132892 7901 7479
c17362 2028 5499
c22361 7603 5583
c104374 6617 4707
c54666 4304 3687
c17365 2217 5391
c25101 4979 5631
c131813 7321 7695
c121908 8050 6627
c34344 8149 6027
c17375 2062 5019
c170597 4436 8379
c34331 8086 5619
c190723 5995 8715
c17378 2095 5175
c11269 6544 6027
c19356 7672 4287
c34555 8230 6567
c140762 6500 3855
c50006 5491 5127
c4410 7019 4287
c11115 3716 4119
c47714 5326 6459
c2133 3096 4587
c102196 6130 6723
c17384 2300 5055
c17260 2409 5103
c40067 4771 7575
c27743 2627 5379
c186573 2789 8295
c146568 8425 3639
c132535 7363 7515
c60486 5264 4275
c65150 8465 4407
c69104 5178 2751
c17386 2232 4935
c112852 5688 3339
c195554 3141 6723
c43572 5471 7695
c11966 3696 4035
c44247 6824 4827
c209894 2050 5907
c149117 3382 8211
c103352 6164 4491
c40048 4774 7431
c102051 5876 6939
c17389 2042 5007
c57516 4101 6759
c23678 7889 5583
c17390 2376 5475
c117015 7883 6543
c176090 8329 1731
c8235 6196 5787
c17971 2108 5475
c17391 2041 5235
c70672 4586 5355
c115251 5135 3219
c17393 2219 4983
c25113 5064 5583
c71393 4548 3303
c148804 8229 3447
c47611 5626 6411
c99202 4335 6579
c102420 6327 6651
c24118 7322 5559
c175274 3794 7779
c42302 5529 6783
c17401 2027 5079
c82234 6422 2859
c52885 4468 3483
c34258 8136 5487
c201425 4741 2835
c4219 3238 4479
c189034 6097 8667
c100446 4262 6375
c119911 7368 6219
c178007 8733 2355
c17411 3652 5211
c123115 4418 5511
c18182 1676 5163
c17413 2204 5115
c23198 7436 2619
c111923 6452 5451
c27941 3255 6135
c29864 2483 5175
c163800 3556 3183
c70076 4993 2739
c108487 5330 5703
c117872 7855 6387
c29736 3008 5523
c80680 6102 2343
c17419 5075 5619
c58198 4155 6663
c11291 5916 5955
c78056 5487 3975
c20052 7400 4611
c155806 2055 7515
c46706 9393 4539
c70950 3684 6843
c191827 5237 7899
c4483 3202 5355
c75897 7064 5511
c125518 3136 6327
c88284 4831 4887
c21924 7736 6015
c103090 6415 4563
c8413 5757 5895
c121283 9204 5403
c185944 6491 1887
c122354 6906 7191
c42150 5802 1911
c11851 3568 5559
c163176 3611 2955
c96451 4442 6495
c17429 2056 5079
c110433 6654 5847
c182253 7568 8355
c17430 2088 5103
c10685 5516 5763
c6815 5229 2631
c19981 7628 4191
c18064 2026 5895
c16351 1598 5139
c92804 8465 5175
c111625 2167 4971
c55663 5902 7083
c168831 4816 8619
c136568 8766 3675
c17434 2092 5247
c55404 4002 6999
c80532 5546 2931
c66447 8152 4791
c29569 2882 5451
c24910 7377 4671
c70479 5123 2751
c169789 4515 8799
c17813 2285 4971
c99860 3989 6339
c118770 6017 6879
c17439 2271 5139
c29762 3246 5907
c140041 9666 3363
c34731 8881 5379
c17440 2046 5163
c71028 5105 2787
c171579 6411 9171
c107370 6604 3555
c3415 5209 5319
c58773 4827 6903
c13681 1528 5175
c57542 6344 7203
c27154 3373 5523
c17445 2053 4899
c33160 8108 6507
c17449 2017 5187
c14232 1499 5307
c17451 1614 5247
c42209 5718 2163
c158000 2678 9435
c96408 4404 6351
c120916 9435 4971
c48843 5023 6051
c158859 3692 9339
c17456 2326 5475
c53225 4082 4095
c17461 2037 5139
c112068 4503 3879
c17463 2026 5331
c17464 2029 5259
c201490 4836 3195
c73194 4430 5631
c17046 2122 5499
c75999 7154 5463
c51926 4205 3447
c99497 4230 6147
c20800 4943 2379
c17467 2001 5319
c219 7988 5163
c78894 6402 4083
c96188 4331 6219
c208922 4199 1683
c117744 7679 6747
c30161 5176 5475
c106476 6289 3867
c17473 2151 5091
c83718 6238 2679
c50142 5758 5079
c61869 5598 4551
c19060 7375 4923
c40839 5179 7431
c88350 4654 4683
c196843 4940 6531
c140189 7283 3411
c18837 1433 4455
c132001 7703 7935
c17371 2301 5259
c86504 3921 5031
c170846 6038 9123
c44833 5986 4335
c48331 5321 6519
c201288 4759 5943
c181580 7491 8475
c101045 5230 3963
c149924 3484 8271
c17476 2062 4983
c152038 1514 5835
c58979 6239 6855
c52680 4081 4035
c17477 2077 4659
c125830 3110 6435
c155279 2680 7143
c70498 4529 3027
c25591 2582 5847
c29769 2860 5703
c17482 2110 4899
c63202 4861 4611
c138920 10211 3591
c995 4794 5055
c156393 2661 6999
c135664 7892 4011
c102797 5766 6999
c21472 7354 5679
c24869 7445 5535
c83188 6152 2655
c102161 5932 7275
c11123 6382 5823
c82545 6421 2691
c17483 2020 4695
c51739 3606 3939
c41431 5491 8235
c107970 5740 3831
c126530 6653 6951
c119148 8164 6867
c196064 3611 6939
c17485 2108 5055
c201324 5032 2955
c117722 7703 6795
c3690 3232 4383
c35366 7482 4887
c34300 7976 5571
c49305 6421 7731
c21948 7909 5775
c141663 4097 4527
c47698 4980 6303
c38727 5254 5103
c143933 7197 3459
c5725 3440 4623
c104372 5845 4443
c39871 4756 7479
c1642 3472 4743
c27435 4049 2643
c37641 6233 4851
c47381 4466 5847
c70016 3687 6795
c17497 2276 5079
c186427 2940 7299
c2584 2326 4659
c60507 5213 4059
c11031 6365 5979
c17499 2193 4971
c1045 6599 4659
c41880 5635 8067
c56771 4381 6975
c17502 2284 5043
c17505 2049 5199
c152044 1705 6051
c17510 2109 4947
c14728 2455 5115
c33207 8213 6507
c70677 3651 5127
c17511 2104 5103
c157770 3349 9567
c18536 4890 2187
c169077 4719 8523
c8763 6270 5847
c109187 5285 5979
c177902 8736 2979
c80038 6133 2967
c50933 5009 7227
c118515 7816 6831
c17514 2111 5163
c54929 4628 3915
c34184 7964 5931
c23398 7276 5643
c88560 4122 4983
c25198 7897 5811
c135404 7996 3675
c17518 2001 5223
c54494 4647 3927
c158876 3881 9399
c104259 6121 4515
c12478 5712 5415
c19730 7706 4059
c22503 7836 5727
c45234 4697 5679
c17521 2303 4479
c24914 7420 5595
c136883 8678 4095
c47533 8931 4431
c189727 6226 8487
c17525 2021 5151
c104089 6343 4335
c118725 7878 6831
c17528 2126 5211
c103738 6223 4239
c23051 7495 2919
c170263 4432 8763
c17530 2153 4515
c10982 6309 6039
c45423 5544 6387
c65339 8539 4695
c17533 2131 5139
c53120 4039 4119
c72950 4931 5403
c81311 6043 2967
c21464 7308 5883
c26703 2837 5895
c23431 7970 2919
c98128 4431 6459
c153995 2048 4587
c95726 6899 4575
c17536 2250 5271
c60839 5368 4047
c32916 8782 5391
c29147 3060 5343
c38690 5633 5055
c141872 3830 4251
c47969 5507 6567
c20679 4510 2631
c52731 4469 3699
c120456 7094 6567
c19513 7494 4083
c107986 5551 3423
c115176 5143 3231
c17542 2348 5211
c142323 10203 3327
c17546 2080 4527
c24306 7355 5439
c72663 3565 5367
c135573 8018 4215
c45496 5524 5739
c122032 2978 6639
c8113 5552 5871
c130299 7111 7503
c24839 7592 5367
c9291 6359 5847
c47552 5750 4155
c17547 2142 4599
c201775 5543 6087
c193136 4509 8187
c30544 4529 3135
c175445 4009 7779
c57240 5857 6639
c18913 2759 5223
c17548 2185 5139
c111302 6825 5883
c208571 4089 1611
c17550 2106 5127
c18308 2020 5079
c173825 4478 7707
c91175 7415 5271
c144613 7664 3519
c23442 7748 3003
c46246 4736 5655
c139567 7314 3459
c3191 5236 2727
c22439 8950 4347
c34443 7911 5979
c198083 5773 7443
c80037 6069 2727
c125535 2951 6219
c45297 4602 5523
c17555 2423 5151
c29493 2652 5331
c10838 6033 5823
c61687 5797 4647
c26063 3755 5559
c17565 2206 5019
c55786 5374 7383
c36395 9244 4803
c81500 8547 4503
c8024 6437 5967
c17566 2214 5115
c62019 4403 4563
c206177 4461 6003
c47409 5563 5991
c160858 2593 10935
c26672 3460 6063
c94157 5422 6723
c17569 2457 5067
c70264 5307 2907
c146091 8211 3483
c96015 4162 6399
c20106 7544 4035
c35696 6558 5355
c64955 8018 4755
c101874 6633 4179
c17582 2496 4983
c82416 6171 2967
c24304 7340 5319
c101373 5600 7347
c32098 7842 4935
c86289 7473 5211
c31762 3510 5571
c13217 5738 5775
c26932 3056 5703
c24590 6682 6195
c89159 4354 4767
c17584 2450 5007
c17589 2025 5055
c142085 10320 3063
c46538 5599 5427
c91059 8208 5403
c57983 5475 7203
c53870 3762 3855
c17956 2332 5019
c104253 6161 4407
c153029 6635 7287
c98330 4472 6099
c121734 8035 6075
c26092 3831 5511
c30054 2973 5355
c159794 2912 9423
c111133 6482 6195
c101435 6002 6903
c17599 7434 4839
c37286 5862 4791
c177928 8619 2415
c6942 4873 2571
c6348 5149 5403
c119677 7690 6207
c24256 7613 5763
c180994 8330 7491
c81332 6437 3075
c17603 2071 5559
c129367 2542 5919
c17605 2421 5439
c38067 6067 4875
c39563 4966 7347
c14664 1485 4311
c95452 5419 6591
c3980 4834 2115
c142362 10300 3195
c65451 7894 4503
c86325 8023 6591
c117640 7079 6531
c32097 7829 4947
c12371 6903 4287
c96651 4000 4803
c6638 2883 5163
c67248 8002 4815
c138749 7402 3411
c22454 7439 5607
c209141 5471 5511
c104050 6521 4587
c54634 4919 3603
c170534 4415 8511
c98254 4669 5211
c121088 9170 4491
c175646 4089 7599
c58856 6180 6423
c17614 2540 5535
c26871 3583 5439
c117356 7355 6579
c19446 7695 4503
c17616 2579 5583
c97338 4117 4659
c189174 6183 8007
c151039 1564 5451
c17618 2633 5535
c134169 8567 3471
c53854 4984 3579
c71623 4593 6843
c94783 4650 6483
c86081 7935 6543
c121932 6873 6543
c41539 5820 7839
c99453 3966 5859
c53236 4272 4227
c88358 4526 4743
c128701 2060 7923
c28246 6897 4503
c245 2679 5187
c40170 4799 7527
c29481 3188 5487
c163845 3573 3243
c79289 5891 3099
c23434 7953 2955
c5186 2462 4815
c84614 7001 3435
c17628 1603 5235
c167776 3856 9015
c19648 7813 4503
c68772 4846 2811
c133018 7773 6159
c25300 6895 4287
c71222 5104 2775
c155899 2436 7239
c44792 5414 5979
c17634 2323 5595
c110384 6643 3327
c24344 7757 5523
c24911 7222 5295
c86165 7777 6339
c29082 2997 5751
c203783 3646 4167
c62543 3437 4095
c74999 4234 3195
c17635 2380 5487
c40499 4958 7503
c197514 7028 7527
c10457 3535 5823
c115661 3112 3915
c32107 7635 4899
c130646 7767 7767
c30561 4484 3303
c15577 1712 5499
c12539 5854 5751
c17637 2387 5415
c57428 6054 7299
c17638 2395 5439
c49721 6070 7683
c1687 3449 4563
c29183 3071 5415
c22031 7868 5535
c24356 7926 2799
c194130 3207 7587
c52111 3470 4383
c88830 4300 4875
c63998 4656 4143
c38276 6587 5331
c14447 2263 5739
c17640 2447 5427
c17641 2375 5403
c92875 7896 5247
c197086 6072 4131
c17643 1525 5187
c167080 3740 8403
c76709 6869 5283
c108250 6280 3927
c90447 8205 4347
c42517 5683 6687
c122487 7051 7011
c32947 8333 7995
c182335 7476 7887
c127485 2877 6375
c31470 6609 4335
c4179 3160 4911
c21106 7930 5367
c182354 7498 7851
c17652 2031 5211
c75748 5261 2727
c168097 4314 8295
c84800 7130 3507
c40353 4973 7527
c17654 2351 5223
c2923 2643 5007
c113496 4835 3603
c125226 3116 6531
c17808 2210 5175
c76582 6976 5523
c19341 7746 4299
c22025 8982 4431
c31291 6547 4035
c17657 2414 5307
c163148 3456 3999
c27410 4041 2811
c170239 4745 8727
c8508 3489 5631
c19275 7671 4167
c181853 7046 8139
c68592 3692 4947
c17663 1474 4311
c175640 3774 7563
c154505 762 8007
c91974 8202 4875
c80341 5534 2979
c102550 5802 7203
c45135 6468 5439
c17665 1353 4167
c8406 6002 5907
c18621 4354 2679
c68948 4986 2835
c17667 1340 4191
c64545 7911 4575
c95553 7179 5679
c71965 4608 6939
c62854 4426 4395
c17668 1426 4047
c154794 670 9387
c135022 8439 4167
c46553 6246 5283
c53082 3308 4263
c117117 8038 6483
c59070 4781 6987
c137642 9524 3783
c69566 4023 5487
c17676 1438 4311
c17682 1408 4359
c17685 1458 4491
c12301 5689 5715
c8961 3497 6063
c148997 8710 4431
c111551 3603 6555
c118068 7517 6735
c118534 7950 6495
c9230 6274 5331
c4408 7088 4395
c80662 6193 2595
c64372 7895 4683
c28058 7541 4947
c40547 4026 7227
c114849 4951 3363
c17690 1475 4503
c71188 4793 2799
c7027 5207 2715
c50926 4803 7239
c17691 1688 5391
c45089 6455 5499
c11058 6228 5967
c55659 5871 7155
c2217 3112 4455
c17695 1607 5379
c127824 2145 6123
c103305 5719 4431
c186785 2749 7935
c46214 4803 5715
c179449 9500 4419
c146208 9113 4707
c36622 6691 5319
c63627 7102 4923
c84393 4305 5607
c41303 5844 7887
c8127 5718 5847
c20183 7554 4191
c57766 6238 6315
c25185 7876 5799
c72161 4183 5523
c115360 6440 6111
c3241 4830 2451
c75815 4212 1863
c29781 3026 5439
c116713 7423 6999
c16246 4040 3447
c15259 2138 5319
c47782 5243 5931
c194865 3559 7023
c17702 1690 5547
c8039 6567 5931
c17703 2367 5559
c206968 4583 5835
c134829 7729 3711
c56560 5624 6819
c17706 2147 5871
c3141 3476 4191
c107292 5626 3567
c17714 2292 5847
c145253 10438 3111
c55950 5942 6255
c34362 8131 6063
c104733 6078 7131
c17715 2233 5931
c74670 4647 3423
c22182 7755 5883
c166008 3990 8331
c99378 4443 4635
c24357 7839 2787
c97461 4544 4227
c140411 7746 3519
c17522 2113 5259
c65092 8031 4899
c166024 3713 9135
c138659 8767 4407
c17716 1270 5235
c142934 7377 3459
c69192 5155 2715
c52929 3842 4131
c73867 4243 5667
c16768 2307 5883
c85455 6963 5787
c17721 2125 6087
c159187 3527 9579
c18667 4896 2703
c23823 7829 5799
c122930 7152 6675
c58176 5520 6855
c27387 3956 3171
c5555 3375 4335
c150190 3450 8055
c60569 5651 4575
c28164 2922 5331
c17725 1441 5331
c42817 4708 7179
c63556 5088 4551
c17726 1411 5283
c3496 3138 4947
c22459 7768 5331
c19930 7777 4347
c26591 2680 5139
c17730 1471 5379
c81523 6697 3027
c4081 3441 4455
c17731 1355 5319
c154864 6419 6315
c146706 8911 4755
c83893 5965 4275
c84167 6365 4287
c17732 2073 5511
c113848 8837 2643
c17734 2017 5547
c60508 5395 4107
c39623 4505 7275
c192855 4812 8067
c17385 2248 4959
c12894 4423 3051
c46235 4868 5703
c27345 4071 2595
c85308 7047 3567
c154583 2437 6603
c113540 3426 6255
c55400 4014 6687
c17736 1687 5343
c186916 3324 7755
c71574 3928 6891
c107253 6062 3915
c165914 3835 8727
c53061 4351 3723
c31388 3647 4251
c180633 8037 7359
c120826 9548 4503
c153315 6873 7395
c142856 7329 3735
c8575 3440 5883
c47030 4947 5379
c178135 8533 3135
c98712 4011 6483
c161496 3125 10827
c47362 5786 6111
c22300 7859 5835
c48737 5002 5895
c15741 2179 5115
c77753 6610 5187
c101738 3804 4083
c206264 5348 4563
c25103 4877 5619
c24422 7098 6075
c17758 2232 5175
c95812 7139 5775
c50175 5500 5055
c17269 2314 5223
c184941 6960 3099
c125030 2594 6027
c56561 5462 6831
c17763 2201 5343
c77481 6727 5151
c103775 6256 4515
c126064 2948 6507
c18124 2076 5019
c12711 4162 2895
c64057 8494 5031
c79424 5291 3087
c159671 3013 9555
c17765 3577 5319
c16591 2180 5823
c3958 4824 2319
c3386 3303 4815
c88081 4389 4695
c153535 6656 7551
c147014 8098 3279
c119310 7530 6267
c17770 2123 5511
c131975 7932 7239
c17774 2125 5175
c165920 3841 8799
c68558 3642 4755
c143530 10225 3663
c17775 2228 5127
c70439 4969 2727
c14709 2402 4959
c129649 5954 5547
c26717 3524 5475
c125882 8791 4695
c17778 2205 5043
c145331 7706 3879
c102578 5778 7407
c17779 2036 5055
c159524 2817 9591
c159207 2731 9063
c99611 4021 6267
c31111 6707 4251
c46146 5963 5391
c15405 4202 2175
c48631 4816 5991
c97048 3979 5883
c98682 4139 4851
c2556 3136 4911
c17782 2287 5163
c156010 2726 7203
c34004 8160 5691
c25878 2690 5703
c5188 2402 4611
c162523 3175 10791
c17783 2227 4935
c18569 4901 2043
c133959 8551 3639
c11191 6095 5871
c173866 3701 7599
c77372 6821 5247
c78917 7025 3903
c58011 4858 6831
c66960 7067 5019
c164039 3684 3723
c17785 2166 5055
c97830 4830 4875
c2982 2551 5043
c89722 4925 5055
c54885 4974 3699
c17796 2389 5475
c60235 5203 4215
c118108 7445 6987
c61922 4429 4239
c20593 7028 4131
c56342 4234 6675
c17804 2115 4743
c158851 3534 9447
c33691 8159 6339
c61068 4780 4131
c17809 2233 5211
c138042 9138 4215
c90796 7621 5055
c83759 6370 3147
c43369 5483 7755
c18114 1386 4839
c103147 6069 4443
c52709 3665 4011
c17811 2119 5103
c40519 4117 7383
c46724 5960 5043
c195547 3002 7191
c143304 7163 3363
c112282 6248 2475
c100217 4166 5955
c16520 1576 5199
c17822 2087 5523
c180172 8289 7539
c177057 8427 3111
c60543 6117 3999
c78128 5317 3879
c25409 2694 5355
c114679 5430 3591
c17827 2177 5463
c5404 2800 4707
c23200 7436 2859
c191438 5073 7995
c164951 3360 3363
c119387 7509 6339
c123180 3202 6411
c17831 1495 4755
c40064 4657 7563
c68395 3546 5007
c35099 8047 6111
c11002 6322 6015
c4282 2170 4647
c120926 9349 5115
c8638 6322 5847
c108021 5634 3543
c38653 5209 4659
c17846 2048 5091
c119263 7836 6555
c174201 4039 7695
c40177 4582 7347
c33400 7487 6099
c17851 2309 5031
c171818 5356 8535
c50000 5275 4791
c124850 6970 6363
c134894 8562 3435
c43353 5253 7791
c6521 3400 4575
c26044 3380 5583
c17853 2053 5055
c65928 7952 4491
c22585 7653 5883
c53842 4734 3915
c8114 5613 5775
c7996 6430 5931
c200745 7406 3999
c180782 8081 7023
c157141 2625 7239
c155425 1964 7551
c20065 7617 4599
c4811 3130 4587
c29178 3275 5703
c148935 8283 3375
c67328 8583 4623
c208802 4921 2355
c208780 4360 5355
c193194 4978 7719
c22426 7672 5463
c128245 6863 6939
c56580 5205 7059
c151018 1509 5619
c17861 2043 5259
c28995 2656 5679
c29540 2768 5475
c15595 4862 2331
c94023 4956 6615
c17863 2077 4815
c88985 3973 4815
c17865 2065 5151
c164242 3572 3627
c97360 4391 5991
